,_id,protocol,hpfeed_id,timestamp,source_ip,destination_ip,identifier,honeypot,type
12415,9535,0,9490,9490,3931,0,0,0,1
12416,16321,0,16283,16283,8796,0,0,0,0
12417,19103,0,19052,19052,120,0,0,0,0
12418,379,0,383,383,3929,0,0,0,1
12419,18569,0,18470,18470,5445,0,0,0,0
12420,2323,0,2309,2309,3929,0,0,0,1
12421,8342,0,8313,8313,3931,0,0,0,1
12422,18477,0,18562,18562,2276,0,0,0,0
12423,11412,0,11436,11436,7471,0,0,0,0
12424,15407,0,15356,15356,2185,0,0,0,0
12425,4419,0,4439,4439,3930,0,0,0,1
12426,882,0,810,810,3929,0,0,0,1
12427,17662,0,17707,17707,5674,0,0,0,0
12428,3254,0,3324,3324,3929,0,0,0,1
12429,304,0,212,212,3929,0,0,0,1
12430,4656,0,4740,4740,3930,0,0,0,1
12431,8629,0,8638,8638,3931,0,0,0,1
12432,20744,0,20860,20860,5502,0,0,0,0
12433,12132,0,12001,12001,7665,0,0,0,0
12434,2217,0,2174,2174,3929,0,0,0,1
12435,11663,0,11686,11686,661,0,0,0,0
12436,6510,0,6444,6444,3930,0,0,0,1
12437,16726,0,16820,16820,9426,0,0,0,0
12438,19234,0,19181,19181,3446,0,0,0,0
12439,17679,0,17690,17690,8243,0,0,0,0
12440,9611,0,9706,9706,3931,0,0,0,1
12441,4180,0,4099,4099,3930,0,0,0,1
12442,15466,0,15499,15499,9111,0,0,0,0
12443,3909,0,3837,3837,3930,0,0,0,1
12444,3684,0,3732,3732,3929,0,0,0,1
12445,6045,0,6001,6001,3930,0,0,0,1
12446,17568,0,17452,17452,7389,0,0,0,0
12447,1148,0,1181,1181,3929,0,0,0,1
12448,8359,0,8296,8296,3931,0,0,0,1
12449,8214,0,8164,8164,3931,0,0,0,1
12450,12226,0,12154,12154,5386,0,0,0,0
12451,8360,0,8295,8295,3931,0,0,0,1
12452,10553,0,10685,10685,3931,0,0,0,1
12453,7412,0,7369,7369,3930,0,0,0,1
12454,13765,0,13737,13737,5821,0,0,0,0
12455,3902,0,3844,3844,3930,0,0,0,1
12456,8003,0,8098,8098,3931,0,0,0,1
12457,18531,0,18508,18508,3043,0,0,0,0
12458,768,0,685,685,3929,0,0,0,1
12459,14314,0,14299,14299,477,0,0,0,0
12460,10636,0,10602,10602,3931,0,0,0,1
12461,12360,0,12286,12286,3859,0,0,0,0
12462,697,0,756,756,3929,0,0,0,1
12463,12781,0,12858,12858,8277,0,0,0,0
12464,5477,0,5581,5581,3930,0,0,0,1
12465,706,0,747,747,3929,0,0,0,1
12466,10869,0,10701,10701,3931,0,0,0,1
12467,4221,0,4058,4058,3930,0,0,0,1
12468,2722,0,2641,2641,3929,0,0,0,1
12469,10737,0,10833,10833,3931,0,0,0,1
12470,17394,0,17258,17258,7179,0,0,0,0
12471,9734,0,9583,9583,3931,0,0,0,1
12472,7475,0,7306,7306,3930,0,0,0,1
12473,14648,0,14787,14787,4853,0,0,0,0
12474,14833,0,14875,14875,356,0,0,0,0
12475,5567,0,5491,5491,3930,0,0,0,1
12476,14971,0,14958,14958,8097,0,0,0,0
12477,3062,0,3023,3023,3929,0,0,0,1
12478,2203,0,2188,2188,3929,0,0,0,1
12479,927,0,1068,1068,3929,0,0,0,1
12480,20781,0,20823,20823,511,0,0,0,0
12481,8633,0,8634,8634,3931,0,0,0,1
12482,17036,0,16872,16872,2207,0,0,0,0
12483,20251,0,20190,20190,8631,0,0,0,0
12484,2655,0,2708,2708,3929,0,0,0,1
12485,8614,0,8653,8653,3931,0,0,0,1
12486,7977,0,7869,7869,3931,0,0,0,1
12487,10370,0,10298,10298,3931,0,0,0,1
12488,16657,0,16597,16597,7746,0,0,0,0
12489,13367,0,13306,13306,3724,0,0,0,0
12490,8448,0,8519,8519,3931,0,0,0,1
12491,20861,0,20743,20743,8572,0,0,0,0
12492,16507,0,16447,16447,679,0,0,0,0
12493,4164,0,4115,4115,3930,0,0,0,1
12494,11308,0,11243,11243,3931,0,0,0,1
12495,20634,0,20606,20606,3896,0,0,0,0
12496,14202,0,14138,14138,3087,0,0,0,0
12497,3373,0,3477,3477,3929,0,0,0,1
12498,6139,0,6125,6125,3930,0,0,0,1
12499,12591,0,12571,12571,1127,0,0,0,0
12500,6431,0,6523,6523,3930,0,0,0,1
12501,6309,0,6184,6184,3930,0,0,0,1
12502,7364,0,7417,7417,3930,0,0,0,1
12503,6891,0,6749,6749,3930,0,0,0,1
12504,8867,0,8869,8869,3931,0,0,0,1
12505,17046,0,16862,16862,3945,0,0,0,0
12506,10321,0,10347,10347,3931,0,0,0,1
12507,13664,0,13550,13550,7250,0,0,0,0
12508,13298,0,13375,13375,1440,0,0,0,0
12509,5453,0,5362,5362,3930,0,0,0,1
12510,20481,0,20439,20439,2154,0,0,0,0
12511,13116,0,13023,13023,129,0,0,0,0
12512,2191,0,2200,2200,3929,0,0,0,1
12513,20873,0,20731,20731,1157,0,0,0,0
12514,17413,0,17239,17239,3631,0,0,0,0
12515,16483,0,16471,16471,944,0,0,0,0
12516,5251,0,5306,5306,3930,0,0,0,1
12517,4936,0,5024,5024,3930,0,0,0,1
12518,12935,0,12931,12931,602,0,0,0,0
12519,16614,0,16640,16640,8150,0,0,0,0
12520,16939,0,16969,16969,5746,0,0,0,0
12521,7370,0,7411,7411,3930,0,0,0,1
12522,513,0,477,477,3929,0,0,0,1
12523,854,0,838,838,3929,0,0,0,1
12524,5556,0,5502,5502,3930,0,0,0,1
12525,11630,0,11719,11719,7345,0,0,0,0
12526,1177,0,1152,1152,3929,0,0,0,1
12527,8434,0,8533,8533,3931,0,0,0,1
12528,7132,0,7024,7024,3930,0,0,0,1
12529,10382,0,10286,10286,3931,0,0,0,1
12530,19961,0,19884,19884,1495,0,0,0,0
12531,3960,0,4002,4002,3930,0,0,0,1
12532,7909,0,7937,7937,3931,0,0,0,1
12533,6119,0,6145,6145,3930,0,0,0,1
12534,15945,0,15788,15788,227,0,0,0,0
12535,5089,0,5160,5160,3930,0,0,0,1
12536,19715,0,19809,19809,1986,0,0,0,0
12537,11666,0,11683,11683,2450,0,0,0,0
12538,18259,0,18200,18200,519,0,0,0,0
12539,19083,0,19072,19072,2511,0,0,0,0
12540,1849,0,1983,1983,3929,0,0,0,1
12541,20237,0,20204,20204,5470,0,0,0,0
12542,19244,0,19171,19171,3007,0,0,0,0
12543,2151,0,2240,2240,3929,0,0,0,1
12544,16871,0,17037,17037,9473,0,0,0,0
12545,14494,0,14386,14386,2945,0,0,0,0
12546,17864,0,17885,17885,5858,0,0,0,0
12547,4170,0,4109,4109,3930,0,0,0,1
12548,5456,0,5359,5359,3930,0,0,0,1
12549,2904,0,2961,2961,3929,0,0,0,1
12550,7147,0,7009,7009,3930,0,0,0,1
12551,4504,0,4616,4616,3930,0,0,0,1
12552,18470,0,18569,18569,887,0,0,0,0
12553,17653,0,17716,17716,943,0,0,0,0
12554,13658,0,13556,13556,3524,0,0,0,0
12555,193,0,68,68,3929,0,0,0,1
12556,8239,0,8139,8139,3931,0,0,0,1
12557,18793,0,18809,18809,6430,0,0,0,0
12558,4169,0,4110,4110,3930,0,0,0,1
12559,6171,0,6093,6093,3930,0,0,0,1
12560,5387,0,5428,5428,3930,0,0,0,1
12561,7230,0,7228,7228,3930,0,0,0,1
12562,7628,0,7482,7482,3930,0,0,0,1
12563,1659,0,1679,1679,3929,0,0,0,1
12564,12196,0,12184,12184,3495,0,0,0,0
12565,13787,0,13715,13715,7027,0,0,0,0
12566,953,0,1042,1042,3929,0,0,0,1
12567,17962,0,17787,17787,6050,0,0,0,0
12568,2256,0,2135,2135,3929,0,0,0,1
12569,17185,0,17094,17094,1190,0,0,0,0
12570,11866,0,11742,11742,4945,0,0,0,0
12571,17613,0,17756,17756,3424,0,0,0,0
12572,16280,0,16324,16324,5157,0,0,0,0
12573,10782,0,10788,10788,3931,0,0,0,1
12574,16334,0,16270,16270,6499,0,0,0,0
12575,14723,0,14712,14712,5081,0,0,0,0
12576,6736,0,6643,6643,3930,0,0,0,1
12577,10966,0,10994,10994,3931,0,0,0,1
12578,9324,0,9432,9432,3931,0,0,0,1
12579,9879,0,10010,10010,3931,0,0,0,1
12580,19637,0,19577,19577,4689,0,0,0,0
12581,7340,0,7441,7441,3930,0,0,0,1
12582,5463,0,5352,5352,3930,0,0,0,1
12583,2405,0,2484,2484,3929,0,0,0,1
12584,3367,0,3483,3483,3929,0,0,0,1
12585,6303,0,6190,6190,3930,0,0,0,1
12586,19778,0,19746,19746,6209,0,0,0,0
12587,19617,0,19597,19597,5122,0,0,0,0
12588,19365,0,19331,19331,6177,0,0,0,0
12589,4898,0,4791,4791,3930,0,0,0,1
12590,5605,0,5700,5700,3930,0,0,0,1
12591,1085,0,910,910,3929,0,0,0,1
12592,12656,0,12757,12757,6658,0,0,0,0
12593,15129,0,15196,15196,8095,0,0,0,0
12594,20339,0,20354,20354,836,0,0,0,0
12595,13887,0,13889,13889,3232,0,0,0,0
12596,4257,0,4334,4334,3930,0,0,0,1
12597,20503,0,20417,20417,2859,0,0,0,0
12598,4812,0,4877,4877,3930,0,0,0,1
12599,694,0,759,759,3929,0,0,0,1
12600,19525,0,19434,19434,3426,0,0,0,0
12601,17665,0,17704,17704,6791,0,0,0,0
12602,4468,0,4390,4390,3930,0,0,0,1
12603,16906,0,17002,17002,506,0,0,0,0
12604,6878,0,6762,6762,3930,0,0,0,1
12605,17019,0,16889,16889,5945,0,0,0,0
12606,19639,0,19575,19575,1875,0,0,0,0
12607,19007,0,18902,18902,4871,0,0,0,0
12608,20041,0,20100,20100,8841,0,0,0,0
12609,9189,0,9307,9307,3931,0,0,0,1
12610,13160,0,13253,13253,7636,0,0,0,0
12611,11841,0,11767,11767,5074,0,0,0,0
12612,6158,0,6106,6106,3930,0,0,0,1
12613,20500,0,20420,20420,7187,0,0,0,0
12614,6927,0,6969,6969,3930,0,0,0,1
12615,5309,0,5248,5248,3930,0,0,0,1
12616,6129,0,6135,6135,3930,0,0,0,1
12617,7860,0,7746,7746,3931,0,0,0,1
12618,998,0,997,997,3929,0,0,0,1
12619,17874,0,17875,17875,6740,0,0,0,0
12620,9674,0,9643,9643,3931,0,0,0,1
12621,13119,0,13020,13020,8144,0,0,0,0
12622,20188,0,20253,20253,655,0,0,0,0
12623,8046,0,8055,8055,3931,0,0,0,1
12624,90,0,171,171,3929,0,0,0,1
12625,6394,0,6348,6348,3930,0,0,0,1
12626,5150,0,5099,5099,3930,0,0,0,1
12627,14326,0,14287,14287,2620,0,0,0,0
12628,15112,0,15023,15023,7140,0,0,0,0
12629,15835,0,15898,15898,4422,0,0,0,0
12630,10925,0,11035,11035,3931,0,0,0,1
12631,13817,0,13685,13685,507,0,0,0,0
12632,11173,0,11143,11143,3931,0,0,0,1
12633,20569,0,20671,20671,7901,0,0,0,0
12634,5029,0,4931,4931,3930,0,0,0,1
12635,6318,0,6424,6424,3930,0,0,0,1
12636,9328,0,9428,9428,3931,0,0,0,1
12637,20248,0,20193,20193,2341,0,0,0,0
12638,4919,0,5041,5041,3930,0,0,0,1
12639,217,0,299,299,3929,0,0,0,1
